fattura_id,riga_fattura,data_fattura,fornitore,codice_fornitore,codice_prodotto,descrizione_prodotto,categoria,quantita,unita_misura,prezzo_unitario,importo_totale,iva_pct,pagato,data_scadenza
50030,7,21/03/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-4985,Uova 30pz,Latticini,51.0,pz,0.2435,12.42,22,SI,20/04/2023
50031,1,25/03/2023,Distribuzione Generale,FORN-008,SKU-8594,Olio EVO,Condimenti,7.5,0.75,9.5964,71.97,22,SI,24/04/2023
50031,2,25/03/2023,Distribuzione Generale,FORN-008,SKU-9432,Costata di manzo,Carni,14.825,1000g,24.8654,368.63,22,SI,23/06/2023
50031,3,25/03/2023,Distribuzione Generale,FORN-008,SKU-8449,Vino rosso Chianti,Vini,7.0,750ml,6.2467,43.73,10,SI,24/04/2023
50032,1,28/03/2023,Cantina Vinicola Toscana,FORN-004,SKU-3421,Rucola,Verdure,5.371,1000g,3.9196,21.05,22,SI,27/04/2023
50032,2,28/03/2023,Cantina Vinicola Toscana,FORN-004,SKU-1773,Vino Tignanello,Vini,32.0,1,85.7085,2742.67,,SI,27/05/2023
50032,3,28/03/2023,Cantina Vinicola Toscana,FORN-004,SKU-9824,Acqua 1000ml,Bevande,93.0,pz,0.3457,32.15,10,NO,27/04/2023
50032,4,28/03/2023,Cantina Vinicola Toscana,FORN-004,SKU-4475,Petto di pollo,Carni,18.468,kilo,7.9535,146.89,22,NO,27/05/2023
50032,5,28/03/2023,Cantina Vinicola Toscana,FORN-004,SKU-1712,Farina 00,Secchi,26.977,1000g,0.773,20.85,10,SI,
50033,1,31/03/2023,Pescheria Del Mare SNC,FORN-002,SKU-1627,sale grosso,Condimenti,19.589,kilo,0.4284,8.39,22,SI,30/05/2023
50033,2,31/03/2023,Pescheria Del Mare SNC,FORN-002,SKU-8925,Farina 00,Secchi,19.053,Kg,0.8811,16.79,22,,30/04/2023
50033,3,31/03/2023,Pescheria Del Mare SNC,FORN-002,SKU-8055,Panna fresca,Latticini,3.47,LT,2.2542,7.82,10,SI,30/05/2023
50033,4,31/03/2023,Pescheria Del Mare SNC,FORN-002,SKU-5014,UOVA,Latticini,84.0,PZ,0.2715,22.81,22,SI,
50033,5,31/03/2023,Pescheria Del Mare SNC,FORN-002,SKU-8894,Prosecco DOC,Vini,23.0,bt,4.9127,112.99,4,SI,30/04/2023
50033,6,31/03/2023,Pescheria Del Mare SNC,FORN-002,SKU-7979,porcini fr.,,6.051,1000g,45.3642,274.5,5,SI,30/05/2023
50034,1,03/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-6956,parmigiano,Latticini,20.16,KG,15.0855,304.12,10,NO,02/07/2023
50034,2,03/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-3708,Latte intero,Latticini,16.39,1000ml,1.1947,19.58,10,SI,02/06/2023
50034,3,03/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-6202,Riso Carnaroli,Secchi,28.814,KG,3.666,105.63,5,SI,02/06/2023
50034,4,03/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-5557,Panna fresca,Latticini,4.55,L,2.2878,10.41,4,NO,02/07/2023
50034,5,03/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-2099,Salmone intero,Pesce,21.303,g,14.0,298.24,22,SI,02/06/2023
50034,6,2023/04/03,Macelleria Bianchi SRL,FORN-001,SKU-5438,Vongole fresche,Pesce,25.143,Kg,7.6905,193.36,,NO,03/05/2023
50034,7,03/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-3540,Caffe miscela bar,Bevande,16.591,kilo,13.0236,216.07,10,NO,02/06/2023
50035,1,06/04/2023,Cantina Toscana SpA,FORN-004,SKU-6998,Pomodorini ciliegino,Verdure,17.051,KG,3.5036,59.74,4,NO,05/06/2023
50035,2,06/04/2023,Cantina Toscana SpA,FORN-004,SKU-9464,LATTE INTERO,Latticini,6.4,LT,1.1924,7.63,22,SI,
50035,3,06/04/2023,Cantina Toscana SpA,FORN-004,SKU-4952,Filetto manzo,Carni,21.319,g,38.0,810.12,22,,05/07/2023
50035,4,06/04/2023,Cantina Toscana SpA,FORN-004,SKU-5355,Burrata,Latticini,86.0,pz,2.9684,255.28,4,SI,05/06/2023
50036,1,08/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-8918,pomodorini ciliegino,Verdure,22.338,Kg,3.4252,76.51,22,SI,07/06/2023
50036,2,08/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-3786,Rucola,Verdure,29.138,KG,4.6163,134.51,22,NO,07/07/2023
50036,3,08/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-4511,Latte fresco int,Latticini,4.03,LT,1.17,4.72,4,SI,07/06/2023
50036,4,08/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-3982,Branzino fresco,Pesce,28.363,g,18.0,510.53,5,NO,08/05/2023
50037,1,09/04/2023,Pescheria Del Mare SNC,FORN-002,SKU-2880,Vino rosso Chianti,Vini,30.0,bottiglia,5.7599,172.8,10,SI,08/06/2023
50037,2,09-04-2023,Pescheria Del Mare SNC,FORN-002,SKU-7725,Olio extra vergine,Condimenti,6.76,lt,7.7997,52.73,10,si,08/07/2023
50037,3,09/04/2023,Pescheria Del Mare SNC,FORN-002,SKU-8307,Uova Cat.A 30pz,Latticini,206.0,pz,0.3225,66.44,10,SI,09/05/2023
50038,1,10/04/2023,Beverages Distribution,FORN-007,SKU-4227,Vino Tignanello,Vini,22.0,0.75,72.991,1605.8,10,NO,09/06/2023
50038,2,10/04/2023,Beverages Distribution,FORN-007,SKU-6572,Prosecco DOC,Vini,45.0,bott,4.6873,210.93,4,SI,09/07/2023
50038,3,10/04/2023,Beverages Distribution,FORN-007,SKU-9034,Vongole fresche,Pesce,1.364,kg,7.9947,10.9,22,SI,10/05/2023
50038,4,10/04/2023,Beverages Distribution,FORN-007,SKU-9127,Salmone intero,Pesce,23.269,1000g,13.1652,306.34,22,S,
50038,5,10/04/2023,Beverages Distribution,FORN-007,SKU-4876,Uova fresche cat. A,Latticini,169.0,pezzi,0.3027,51.16,10,SI,10/05/2023
50039,1,12/04/2023,Cantina Vinicola Toscana,FORN-004,SKU-7149,Vongole fresche,Pesce,18.534,g,9.0,166.81,10,NO,11/07/2023
50039,2,2023/04/12,Cantina Vinicola Toscana,FORN-004,SKU-7604,Panna fresca,Latticini,12.64,lt,2.5886,32.72,10,NO,11/06/2023
50039,3,12/04/2023,Cantina Vinicola Toscana,FORN-004,SKU-3253,Latte intero,Latticini,2.11,l,0.9522,2.01,,NO,11/06/2023
50040,1,14/04/2023,Latteria Alpina Coop,FORN-005,SKU-9209,CHIANTI DOCG,Vini,46.0,BT,7.5392,346.8,5,SI,13/06/2023
50040,2,14/04/2023,Latteria Alpina Coop,FORN-005,SKU-5447,Pasta tagliatelle,Secchi,20.621,kilo,2.2925,47.27,4,NO,13/06/2023
50040,3,14/04/2023,Latteria Alpina Coop,FORN-005,SKU-2663,Sale fino,Condimenti,8.245,1000g,,,4,NO,14/05/2023
50040,4,14/04/2023,Latteria Alpina Coop,FORN-005,SKU-1401,Petto  di  pollo,Carni,16.371,1000g,8.9656,146.78,10,NO,14/05/2023
50040,5,14/04/2023,Latteria Alpina Coop,FORN-005,SKU-3977,Panna fresca,Latticini,12.35,1000ml,2.6734,33.02,22,SI,13/06/2023
50040,6,14/04/2023,Latteria Alpina Coop,FORN-005,SKU-4067,F@rina 00,Secchi,12.569,g,0.85,10.68,22,SI,13/07/2023
50041,1,16/04/2023,Molino Pasta Artigianale,FORN-006,SKU-9433,Branzino fresco,Pesce,13.236,g,18.0,238.25,22,si,16/05/2023
50041,2,16/04/2023,Molino Pasta Artigianale,FORN-006,SKU-4044,VONGOLE FRESCHE,Pesce,9.123,1000g,9.1105,83.12,10,SI,15/06/2023
50041,3,16/04/2023,Molino Pasta Artigianale,FORN-006,SKU-8898,sale grosso,,18.72,g,0.4,7.49,4,SI,15/06/2023
50041,4,16/04/2023,Molino Pasta Artigianale,FORN-006,SKU-7423,Caffe miscela bar,Bevande,26.105,1000g,12.2913,320.86,10,NO,21/03/2023
50041,5,16/04/2023,Molino Pasta Artigianale,FORN-006,SKU-7594,Petto di pollo,Carni,20.079,Kg,8.0814,162.27,,NO,15/06/2023
50041,6,16/04/2023,Molino Pasta Artigianale,FORN-006,SKU-4801,filetto manzo kg,Carni,19.108,g,38.0,726.1,22,SI,15/07/2023
50042,1,18/04/2023,Pescheria Del Mare SNC,FORN-002,SKU-9826,Pomodorini ciliegino,Verdure,23.783,g,3.2,76.11,22,0,17/06/2023
50042,2,18/04/2023,Pescheria Del Mare SNC,FORN-002,SKU-7183,Vongole fresche,Pesce,6.785,1000g,9.7546,66.18,10,SI,18/05/2023
50042,3,18/04/2023,Pescheria Del Mare SNC,FORN-002,SKU-4355,Costata di manzo ,Carni,3.465,g,28.0,97.02,10,SI,17/07/2023
50042,4,18/04/2023,Pescheria Del Mare SNC,FORN-002,SKU-5670,Uova XL,Latticini,154.0,pezzi,0.2659,40.95,10,SI,18/05/2023
50043,1,19/04/2023,Beverages Distribution,FORN-007,SKU-2131,Vongole fresche,,2.611,kg,10.1859,26.6,10,SI,19/05/2023
50043,2,19/04/2023,Beverages Distribution,FORN-007,SKU-6152,porcini fr.,Funghi,8.935,g,45.0,402.08,4,NO,19/05/2023
50043,3,19/04/2023,Beverages Distribution,FORN-007,SKU-1961,Costata di manzo,Carni,17.77,kg,32.6902,580.9,10,NO,18/06/2023
50043,4,19/04/2023,Beverages Distribution,FORN-007,SKU-6996,Acqua 1lt,,248.0,nr,0.3248,80.55,22,NO,
50043,5,19/04/2023,Beverages Distribution,FORN-007,SKU-6487,Riso Carnaroli,Secchi,26.728,g,3.2,85.53,10,NO,18/07/2023
50043,6,19/04/2023,Beverages Distribution,FORN-007,SKU-8322,Filetto manzo,Carni,12.655,kg,33.2652,420.97,22,SI,19/05/2023
50044,1,21/04/2023,Cantina Vinicola Toscana,FORN-004,SKU-9350,Insalata mista,Verdure,28.617,KG,2.2607,64.69,10,SI,20/06/2023
50044,2,21/04/2023,Cantina Vinicola Toscana,FORN-004,SKU-2035,Burrata,Latticini,282.0,cad,2.511,708.1,10,0,21/05/2023
50044,3,21/04/2023,Cantina Vinicola Toscana,FORN-004,SKU-4473,Rucola,Verdure,20.415,g,4.0,81.66,4,SI,21/05/2023
50044,4,21/04/2023,Cantina Vinicola Toscana,FORN-004,SKU-5657,Vongole fresche,Pesce,11.122,Kg,9.1927,102.24,10,SI,21/05/2023
50044,5,21/04/2023,Cantina Vinicola Toscana,FORN-004,SKU-9648,Pasta tagliatelle,Secchi,28.567,KG,2.2323,63.77,10,NO,20/06/2023
50044,6,21/04/2023,Cantina Vinicola Toscana,FORN-004,SKU-9927,Pomodorini  ciliegino,Verdure,27.821,Kg,3.769,104.86,22,NO,20/07/2023
50045,1,24/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-1575,latte intero lt,Latticini,14.06,LT,1.1391,16.02,22,SI,24/05/2023
50045,2,24/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-3736,Panna fresca,Latticini,3.3,1000ml,2.8273,9.33,22,NO,24/05/2023
50045,3,24/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-1678,Uova fresche cat. A,Latticini,214.0,cad,,,4,SI,23/07/2023
50045,4,24/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-9293,Vino Chianti DOCG bt,Vini,13.0,bott,7.5671,98.37,22,S,24/05/2023
50045,5,24/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-5836,OLIO EVO lt,Condimenti,5.69,ml,8.5,48.37,5,SI,24/05/2023
50045,6,24/04/2023,Macelleria Bianchi SRL,FORN-001,SKU-8523,Pomodorini ciliegino,Verdure,20.41,kilo,3.5532,72.52,10,NO,23/07/2023
50046,1,28/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-6804,Insalata mista,Verdure,20.445,g,2.5,51.11,10,SI,28/05/2023
50046,2,28/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-8425,Costata di manzo,Carni,9.455,1000g,32.3831,306.18,22,SI,27/06/2023
50046,3,28/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-6912,Branzino fresco,Pesce,12.923,g,18.0,232.61,10,si,27/06/2023
50046,4,28/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-2327,Sale fino kg,Condimenti,2.019,1000g,0.4646,0.94,22,SI,27/07/2023
50046,5,28/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-7375,Vino Tignanello,,42.0,bottiglia,69.808,2931.94,4,1,27/06/2023
50046,6,28/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-6946,riso carnaroli,Secchi,11.229,g,3.2,35.93,10,SI,27/06/2023
50046,7,28/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-3023,Farina 00,,4.424,kilo,1.0019,4.43,22,SI,27/06/2023
50046,8,28/04/2023,Ortofrutta Rossi e Figli,FORN-003,SKU-2329,Prosecco DOC,Vini,11.0,1,5.2529,57.78,4,S,
50047,1,2023/05/02,Pescheria Del Mare SNC,FORN-002,SKU-8729,sale grosso,Condimenti,13.197,g,0.4,5.28,10,1,01/06/2023
50047,2,02/05/2023,Pescheria Del Mare SNC,FORN-002,SKU-7577,ACQUA NAT 1L,Bevande,67.0,pezzi,0.3833,25.68,10,NO,01/06/2023
50047,3,2023/05/02,Pescheria Del Mare SNC,FORN-002,SKU-9491,F@rina 00,Secchi,3.234,1000g,0.8025,2.6,10,SI,01/06/2023
50047,4,02/05/2023,Pescheria Del Mare SNC,FORN-002,SKU-2798,Burrata,Latticini,135.0,1,,,4,NO,01/07/2023
50047,5,02/05/2023,Pescheria Del Mare SNC,FORN-002,SKU-4084,Insalata mista,Verdure,11.356,Kg,2.9256,33.22,10,SI,01/06/2023
50048,1,06/05/2023,Cantina Toscana SpA,FORN-004,SKU-9024,Porcini freschi kg,Funghi,14.969,Kg,42.5162,636.42,22,SI,05/07/2023
50048,2,06/05/2023,Cantina Toscana SpA,FORN-004,SKU-7161,Farina 00,Secchi,27.258,kg,0.9397,25.61,4,SI,05/07/2023
50048,3,06/05/2023,Cantina Toscana SpA,FORN-004,SKU-2010,SALE FINO,Condimenti,29.08,kg,0.4711,13.7,10,SI,05/06/2023
50048,4,06/05/2023,Cantina Toscana SpA,FORN-004,SKU-1444,Vino Chianti DOCG bt,Vini,39.0,bt,5.5343,215.84,10,SI,05/07/2023
50048,5,06/05/2023,Cantina Toscana SpA,FORN-004,SKU-2853,Vino Tignanello,Vini,33.0,bottiglia,79.8314,2634.44,22,,04/08/2023
50049,1,09/05/2023,Macelleria Bianchi SRL,FORN-001,SKU-4864,Uova Cat.A 30pz,Latticini,268.0,pezzi,0.314,84.15,10,SI,08/06/2023
50049,2,09/05/2023,Macelleria Bianchi SRL,FORN-001,SKU-9316,Salmone intero,Pesce,13.313,g,14.0,186.38,4,NO,07/08/2023
50049,3,09/05/2023,Macelleria Bianchi SRL,FORN-001,SKU-3160,Panna fresca,Latticini,9.53,0.75,2.3894,22.77,4,si,08/07/2023
50049,4,09/05/2023,Macelleria Bianchi SRL,FORN-001,SKU-2953,Porcini freschi,Funghi,6.408,1000g,51.7414,331.56,10,NO,08/06/2023
50050,1,13/05/2023,Cantina Toscana SpA,FORN-004,SKU-9682,Branzino fresco,Pesce,6.882,g,18.0,123.88,10,SI,11/08/2023
50050,2,13/05/2023,Cantina Toscana SpA,FORN-004,SKU-4028,Riso Carnaroli,Secchi,17.283,g,3.2,55.31,22,SI,12/06/2023
50050,3,13/05/2023,Cantina Toscana SpA,FORN-004,SKU-8537,Pasta tagliatelle,Secchi,18.779,KG,2.3774,44.65,10,1,12/07/2023
50050,4,13/05/2023,Cantina Toscana SpA,FORN-004,SKU-7067,Petto di pollo,Carni,13.676,kg,8.5181,116.49,22,SI,11/08/2023
50050,5,13/05/2023,Cantina Toscana SpA,FORN-004,SKU-3378,UOVA,Latticini,54.0,PZ,0.334,18.04,22,SI,12/06/2023
50050,6,13/05/2023,Cantina Toscana SpA,FORN-004,SKU-3015,Salmone intero,Pesce,20.323,kg,16.3513,332.31,4,NO,10/05/2023
50050,7,13/05/2023,Cantina Toscana SpA,FORN-004,SKU-8940,Burrata,Latticini,110.0,1,2.6046,286.51,22,NO,11/08/2023
50050,8,13/05/2023,Cantina Toscana SpA,FORN-004,SKU-3918,porcini fr.,Funghi,14.478,kilo,,,10,SI,11/08/2023
50051,1,15/05/2023,Latteria Alpina Coop,FORN-005,SKU-4400,Riso Carnaroli,Secchi,12.89,Kg,2.9347,37.83,10,NO,14/07/2023
50051,2,15/05/2023,Latteria Alpina Coop,FORN-005,SKU-4848,Acqua 1000ml,Bevande,162.0,pz,0.3253,52.7,10,NO,14/06/2023
50051,3,15/05/2023,Latteria Alpina Coop,FORN-005,SKU-9688,Rucola,Verdure,20.225,1000g,3.5586,71.97,10,si,14/06/2023
50051,4,15/05/2023,Latteria Alpina Coop,FORN-005,SKU-9331,Salmone intero,Pesce,1.776,kilo,11.9157,21.16,10,NO,13/08/2023
50051,5,15/05/2023,Latteria Alpina Coop,FORN-005,SKU-5275,Vongole fresche,Pesce,17.424,1000g,10.4174,181.51,10,NO,13/08/2023
50051,6,15/05/2023,Latteria Alpina Coop,FORN-005,SKU-2091,VINO CHIANTI DOCG BT,Vini,29.0,1,5.696,165.18,10,no,13/08/2023
50052,1,18/05/2023,Molino Pasta Artigianale,FORN-006,SKU-4799,Filetto di manzo,Carni,4.587,KG,40.0622,183.77,10,SI,17/07/2023
50052,2,18/05/2023,Molino Pasta Artigianale,FORN-006,SKU-8137,Rucola,Verdure,14.32,KG,4.282,61.32,10,NO,17/06/2023
50052,3,18/05/2023,Molino Pasta Artigianale,FORN-006,SKU-5541,Sale fino,Condimenti,17.507,g,0.4,7.0,22,SI,17/07/2023
50052,4,18/05/2023,Molino Pasta Artigianale,FORN-006,SKU-7177,Farina 00,Secchi,11.213,kg,0.9079,10.18,10,SI,17/07/2023
50052,5,18/05/2023,Molino Pasta Artigianale,FORN-006,SKU-5085,UOVA,Latticini,243.0,pz,0.2728,66.29,10,SI,25/04/2023
50052,6,18/05/2023,Molino Pasta Artigianale,FORN-006,SKU-7983,Branzino fresco,Pesce,25.078,Kg,20.5395,515.09,10,SI,17/07/2023
50053,1,22/05/2023,Pescheria Del Mare SNC,FORN-002,SKU-4832,Branzino fresco,Pesce,13.502,kg,20.0559,270.79,22,SI,20/08/2023
50053,2,22/05/2023,Pescheria Del Mare SNC,FORN-002,SKU-5057,Latte fresco int,Latticini,19.46,LT,1.1401,22.19,10,NO,20/08/2023
50053,3,22/05/2023,Pescheria Del Mare SNC,FORN-002,SKU-4955,Uova fresche cat. A,Latticini,122.0,PZ,0.307,37.45,10,NO,20/08/2023
50053,4,22/05/2023,Pescheria Del Mare SNC,FORN-002,SKU-3440,Costata di manzo,,12.691,kilo,25.6192,325.13,22,NO,21/06/2023
50053,5,22/05/2023,Pescheria Del Mare SNC,FORN-002,SKU-1128,Rucola,Verdure,12.399,kilo,3.8265,47.44,22,SI,20/08/2023
50054,1,24/05/2023,Beverages Distribution,FORN-007,SKU-3226,Parmigiano Reggiano 24m,Latticini,2.141,kg,17.0797,36.57,22,S,23/07/2023
50054,2,24/05/2023,Beverages Distribution,FORN-007,SKU-6731,CHIANTI DOCG,Vini,14.0,1,6.3708,89.19,10,SI,23/07/2023
50054,3,24/05/2023,Beverages Distribution,FORN-007,SKU-6018,Vino Tignanello,Vini,48.0,BT,73.8851,3546.48,22,SI,23/06/2023
50054,4,24/05/2023,Beverages Distribution,FORN-007,SKU-2147,Prosecco DOC,Vini,23.0,BT,5.0398,115.92,10,NO,22/08/2023
50055,1,26/05/2023,Cantina Vinicola Toscana,FORN-004,SKU-6666,Farina 00,Secchi,18.03,kilo,0.886,15.97,22,NO,25/06/2023
50055,2,26/05/2023,Cantina Vinicola Toscana,FORN-004,SKU-3293,Pomodorini ciliegin,Verdure,12.87,Kg,3.7852,48.72,4,NO,24/08/2023
50055,3,26/05/2023,Cantina Vinicola Toscana,FORN-004,SKU-8540,Vongole fresche,Pesce,15.269,KG,8.2849,126.5,10,SI,25/07/2023
50055,4,26/05/2023,Cantina Vinicola Toscana,FORN-004,SKU-5672,Pasta tagliatelle,Secchi,16.722,kg,2.3503,39.3,4,0,25/07/2023
50056,1,27/05/2023,Cantina Vinicola Toscana,FORN-004,SKU-1635,Costata di manzo,Carni,15.957,KG,31.1819,497.57,22,SI,26/07/2023
50056,2,27/05/2023,Cantina Vinicola Toscana,FORN-004,SKU-3527,chianti 75cl,Vini,13.0,0.75,6.8216,88.68,10,NO,
50056,3,27/05/2023,Cantina Vinicola Toscana,FORN-004,SKU-9498,filetto manzo kg,Carni,26.121,kilo,32.4447,847.49,22,SI,26/06/2023
50057,1,28/05/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-3703,Filetto di manzo,Carni,22.422,kilo,37.6632,844.48,22,SI,27/06/2023
50057,2,28/05/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-8381,Olio EVO,Condimenti,5.06,L,,,10,SI,27/06/2023
50057,3,28/05/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-9649,Petto di pollo,Carni,15.091,KG,7.7891,117.55,10,si,27/06/2023
50057,4,2023/05/28,BIANCHI CARNI s.r.l.,FORN-001,SKU-4114,Insalata mista,Verdure,21.209,kg,2.5164,53.37,22,SI,26/08/2023
50057,5,28/05/2023,BIANCHI CARNI s.r.l.,FORN-001,SKU-2345,CHIANTI DOCG,Vini,20.0,bott,0.065,1.3,22,NO,26/08/2023
50058,1,31/05/2023,Distribuzione Generale,FORN-008,SKU-5788,Fil. Manzo,Carni,26.46,kilo,39.0198,1032.46,22,NO,30/07/2023
50058,2,31/05/2023,Distribuzione Generale,FORN-008,SKU-9642,FUNGHI PORCINI,Funghi,9.657,kilo,39.4572,381.04,22,SI,30/06/2023
50058,3,2023/05/31,Distribuzione Generale,FORN-008,SKU-5894,Insalata mista,Verdure,4.78,kg,2.2877,10.94,10,no,30/06/2023
50059,1,02/06/2023,Beverages Distribution,FORN-007,SKU-1615,Salmone intero,Pesce,19.208,g,14.0,268.91,,no,01/08/2023
50059,2,02/06/2023,Beverages Distribution,FORN-007,SKU-9376,Petto di pollo,Carni,10.665,KG,9.978,106.42,22,SI,01/08/2023
50059,3,02/06/2023,Beverages Distribution,FORN-007,SKU-2840,Riso Carnaroli,Secchi,16.041,kg,3.2929,52.82,22,NO,31/08/2023
50059,4,02/06/2023,Beverages Distribution,FORN-007,SKU-3640,Pasta tagliatelle,Secchi,22.067,Kg,1.8252,40.28,22,SI,02/07/2023
50059,5,02-06-2023,Beverages Distribution,FORN-007,SKU-5266,chianti 75cl,Vini,13.0,750ml,7.2071,93.69,10,SI,01/08/2023
50059,6,02/06/2023,Beverages Distribution,FORN-007,SKU-1167,Vongole fresche,,23.028,Kg,9.7411,224.32,4,SI,01/08/2023
50059,7,02/06/2023,Beverages Distribution,FORN-007,SKU-6015,Cost@ta di manzo,Carni,28.003,1000g,24.7511,693.11,10,NO,31/08/2023
50060,1,05/06/2023,Molino Pasta Artigianale,FORN-006,SKU-7987,Branzino fresco,Pesce,27.77,Kg,17.1173,475.35,10,NO,04/08/2023
50060,2,05/06/2023,Molino Pasta Artigianale,FORN-006,SKU-5427,Acqua 1000ml,Bevande,115.0,1,,,22,si,05/07/2023
50060,3,05/06/2023,Molino Pasta Artigianale,FORN-006,SKU-2095,Pasta tagliatelle ,Secchi,17.473,KG,2.4185,42.26,5,SI,03/09/2023
50060,4,05/06/2023,Molino Pasta Artigianale,FORN-006,SKU-5378,Vongole fresche,Pesce,29.104,g,9.0,261.94,10,NO,05/07/2023
50060,5,05/06/2023,Molino Pasta Artigianale,FORN-006,SKU-6814,Insalata mista,Verdure,23.194,g,2.5,57.98,,NO,05/07/2023
50060,6,05/06/2023,Molino Pasta Artigianale,FORN-006,SKU-9048,Pomodorini ciliegino,Verdure,17.022,Kg,,,4,SI,04/08/2023
50060,7,05/06/2023,Molino Pasta Artigianale,FORN-006,SKU-7762,Filetto di manzo,Carni,21.606,g,38.0,821.03,5,SI,05/07/2023
50060,8,05/06/2023,Molino Pasta Artigianale,FORN-006,SKU-1548,Farina 00,Secchi,14.217,kilo,0.968,13.76,10,SI,04/08/2023
50061,1,09/06/2023,Cantina Vinicola Toscana,FORN-004,SKU-4483,Caffe miscela bar,Bevande,19.132,g,14.0,267.85,10,SI,08/08/2023
50061,2,09/06/2023,Cantina Vinicola Toscana,FORN-004,SKU-4793,Burrata,Latticini,57.0,1,3.0556,174.17,10,SI,09/07/2023
50061,3,09/06/2023,Cantina Vinicola Toscana,FORN-004,SKU-4810,Riso Carnaroli,Secchi,29.231,KG,3.3683,98.46,22,SI,07/09/2023
50061,4,09/06/2023,Cantina Vinicola Toscana,FORN-004,SKU-8861,Pasta tagliatelle,Secchi,5.035,g,2.1,10.57,10,si,08/08/2023
50061,5,09/06/2023,Cantina Vinicola Toscana,FORN-004,SKU-5662,Pomodorini ciliegino,Verdure,1.977,kilo,2.9746,5.88,5,NO,07/09/2023
50061,6,09/06/2023,Cantina Vinicola Toscana,FORN-004,SKU-3046,Uova XL,Latticini,152.0,1,0.2668,40.55,10,NO,09/07/2023
50062,1,12/06/2023,Latteria Alpina Coop,FORN-005,SKU-9397,Caffe miscela bar,Bevande,26.056,KG,15.6614,408.07,10,SI,12/07/2023
50062,2,12/06/2023,Latteria Alpina Coop,FORN-005,SKU-5259,COSTATA DI MANZO,Carni,8.044,kilo,,,10,SI,11/08/2023
50062,3,12/06/2023,Latteria Alpina Coop,FORN-005,SKU-3674,Uova 30pz,Latticini,218.0,cad,0.3132,68.28,10,SI,11/08/2023
50062,4,12/06/2023,Latteria Alpina Coop,FORN-005,SKU-6549,Vino Chianti DOCG bt,Vini,15.0,bott,7.7608,116.41,22,NO,12/07/2023
50062,5,2023/06/12,Latteria Alpina Coop,FORN-005,SKU-9843,Acqua minerale 1L,Bevande,226.0,pz,0.4067,91.91,,no,12/07/2023
50063,1,15/06/2023,Pescheria Del Mare SNC,FORN-002,SKU-2462,Olio EV,Condimenti,12.15,0.75,9.3681,113.82,10,NO,13/09/2023
50063,2,15/06/2023,Pescheria Del Mare SNC,FORN-002,SKU-1545,Uova fresche cat. A,Latticini,129.0,pezzi,0.2632,33.95,4,NO,14/08/2023
50063,3,15/06/2023,Pescheria Del Mare SNC,FORN-002,SKU-5658,Parmigiano 24m,Latticini,18.882,1000g,19.3061,364.54,10,0,13/09/2023
50063,4,15/06/2023,Pescheria Del Mare SNC,FORN-002,SKU-3624,  Insalata mista,Verdure,29.2,kg,2.9395,85.83,10,0,13/09/2023
50063,5,15/06/2023,Pescheria Del Mare SNC,FORN-002,SKU-5989,Prosecco DOC,Vini,10.0,bottiglia,5.0813,50.81,10,NO,
50063,6,15-06-2023,Pescheria Del Mare SNC,FORN-002,SKU-2720,Pomodorini ciliegino,Verdure,1.504,kilo,3.3067,4.97,22,SI,15/07/2023
50064,1,19/06/2023,Distribuzione Generale,FORN-008,SKU-7409,Pasta tagliatelle,Secchi,24.835,kilo,1.9686,48.89,22,SI,19/07/2023
50064,2,19/06/2023,Distribuzione Generale,FORN-008,SKU-3443,FUNGHI PORCINI,Funghi,2.428,1000g,38.4838,93.44,22,SI,18/08/2023
50064,3,19/06/2023,Distribuzione Generale,FORN-008,SKU-3961,Salmone intero,,15.735,KG,14.7883,232.69,4,SI,17/09/2023
50064,4,2023/06/19,Distribuzione Generale,FORN-008,SKU-8777,Parmigiano Reggiano 24m,Latticini,28.382,kg,14.3318,406.77,10,NO,17/09/2023
